Dept,Course Number,Level,Hours,Name,Description
BIBL,BIBL-1202,1,2,Intro to Children's Ministry,A study of the history of the child in the Bible and the unique aspects of the profession of Children's Ministry. This course is normally offered in the spring semester. Same as CMIN-1202.
BIBL,BIBL-1203,1,3,Introduction to the Bible II,"Prerequisite: Permission of instructor. This course is a continuation of BIBL-1103 and is also intended for students with little or no familiarity with the Bible. Students will continue learning the basic message, concepts, and characters of the Bible. This course is normally offered in the spring semester."
BIBL,BIBL-1212,1,2,Life of Christ: Matthew,"This course is a study of the life and teachings of Jesus as set forth in the Gospel of Matthew. Special attention is given to the diety and humanity of Jesus, his miracles, his teachings, especially focusing on the Sermon on the Mount, and his death and ressurection. This course is normally offered in the fall semester."
BIBL,BIBL-1312,1,2,Life of the Early Church: Acts,A study of the establishment and growth of the early church. Emphasis is placed on the major Christian doctrines taught in the first century and the application of those doctrines to the life of the early church. This course is normally in the offered spring semester.
BIBL,BIBL-1813,1,3,SS: Lower Division Bible,
BIBL,BIBL-1912,1,2,Bible Credit for Transfer Stud,
BIBL,BIBL-1913,1,3,Bible Credit for Transfer Stud,
BIBL,BIBL-1914,1,4,Bible Credit for Transfer Stud,
BIBL,BIBL-2013,2,3,Introduction to Social Justice,"The people of God are called to act justly and to love mercy"" (Micah 6:8)"
BIBL,BIBL-2122,2,2,Teaching the Bible to Preschoolers,"A study of the age characteristics, motivational principles, learning methods, and curriculum for teaching the Bible to children from birth through age five. This course is normally offered in the fall semester. Same as CMIN-2122."
BIBL,BIBL-2132,2,2,Faith and the Problem of Suffering,"This course provides a Biblical foundation for exploring the issue of human suffering. Topics addressed include the causes of pain & suffering in the world, the role and responsibility in God to suffering in a fallen world, how individuals may respond to pain, suffering, and tragedy in the world. This course is typically offered in the spring semester."
BIBL,BIBL-2142,2,2,Worship and the Christian Life,"This course draws on sources, both ancient and new, to explore the foundation and function of Christian worship. Students will engage the contours of worship and its relationship to ministry, theology, morality, and our shared humanity. Students will also be given an opportunity to plan and lead a theologically informed worship service. This course is offered in the spring semester."
BIBL,BIBL-2202,2,2,Story of the Old Testament,"Begins with a survey of periods of Bible history to provide a structure to connect the Bible story from creation through redemption by Christ and the early history of the church. The course develops the first twelve periods which cover the Old Testament. This study considers essential scripture texts in each period, principles in interpreting these scriptures, and related history and archaeology. This course is normally offered in the fall semester."
BIBL,BIBL-2222,2,2,Teaching the Bible to Elementary To Elementary Children,
BIBL,BIBL-2302,2,2,Story of the New Testament,"Follows Story of the Old Testament and develops the last three periods of Bible history: intertestamental, life of Christ and history of the early church. The course also studies briefly the history of the church since the end of the first century, including both the Reformation Movement and the Restoration Movement. The course also discusses important current issues in the church. This course is normally offered in the spring semester."
BIBL,BIBL-2312,2,2,Evidences of Christianity (apologetics),A study of the evidences for the existence of God and Christ as God's supreme revelation. Emphasis is given to providing a modern case for the existence of the God of the Bible. Non-textual. This course is normally offered in the fall semester.
BIBL,BIBL-2512,2,2,Personal Evangelism,Includes the methods and approaches for doing personal Bible instruction along with intensive study on the biblical issues that typically arise in doing such studies. Non-textual. This course is normally offered every semester.
BIBL,BIBL-2513,2,3,Personal Spiritual Development,
BIBL,BIBL-2713,2,3,Introduction to Ministry,"Introduces the ministerial student to Christian ministry in general, with special emphasis on the ministries of pulpit, religious education, and youth. Study focuses on the biblical basis for ministry, management skills, people skills, and personal growth. Reading and writing assignments allow the student to emphasize the ministry of choice. Non-textual. This course is normally offered in the fall semester."
BIBL,BIBL-2902,2,2,Vienna Bible Study,
BIBL,BIBL-3002,3,2,Genesis and Exodus,"A study of God's work in creation and in establishing his eternal plan of salvation. The following subjects are covered: the biblical account of creation with a study of alternate beliefs such as the theory of evolution, science and faith, the nature of man, temptation and fall, the flood, the call of Abraham and the beginning of the Israelites, the doctrine of divine election, the bondage and the exodus, the Ten Commandments and basic morality, type and ante type of the tabernacle. This course is normally offered in the spring semester of odd numbered years."
BIBL,BIBL-3003,3,3,Vocational Ministry,"A course that examines a range of issues related to Christian ministry when it is not fully remunerated by a church or parachurch agency. Emphasis is placed on applying one's gifts and talents in diverse fields of endeavor that are commonly viewed as secular"" but with the explicit goal of building up the kingdom of God worldwide. Non-textual. Same as MISS-3003. Normally offered fall semester of odd numbered years."""
BIBL,BIBL-3013,3,3,Hermeneutics,Prerequisite: BIBL-3203. A study of the valid rules and principles governing correct biblical exegesis and application. The course is designed to lead the student into a better understanding of how to make applications of biblical teachings and principles. This course is normally offered spring semester.
BIBL,BIBL-3022,3,2,Great Christian Doctrine,
BIBL,BIBL-3023,3,3,Teaching the Bible,
BIBL,BIBL-3032,3,2,Worship in the Early Church,
BIBL,BIBL-3033,3,3,Mission Preparation,"A course taught by one who has served as a missionary. The following subjects are treated: the New Testament concept of missions and missions today; a description of the work of a missionary; doctrinal preparation for the mission field; emotional preparation; spiritual preparation; preparing the supporting home church missionary cycle, entering the host country; communicating with the home church; effective missionary methods for various fields; maintaining physical, mental, emotional, social, and spiritual health in the mission field. Non-textual. Same as MISS-3013. This course is normally offered in the spring semester of odd numbered years."
